department,evaluate_time,introduce,link,name
能源与矿业工程学部,1999,    倪维斗（1932.10- ）动力机械工程专家。出生于上海，浙江宁波人。1957年于前苏联包曼高工获工程师学位。1962年于前苏联列宁格勒加里宁工学院获副博士学位。现任清华大学热能工程系教授。曾任清华大学副校长、中国环境与发展国际合作委员会委员、教育部科技委主任。长期从事热力涡轮机系统和热动力系统动态学方面的研究。全面、系统地发展了复杂热力系统及其关键部件的先进建模方法和一系列新的控制策略；在建立大型火电机组性能与振动远程在线检测与诊断系统中做出了重要贡献；对先进燃气轮机的消化、吸收、应用、推广发挥了核心、组织和指导作用。曾获国家教委科技进步一等奖，国家科技进步二等奖。近年从事中国能源战略的研究，推动以煤气化为龙头的多联产能源系统、醇醚替代燃料在国内的应用。培养博士后、博士和硕士80余人，曾获国家级优秀教学成果二等奖。在核心刊物上发表论文320多篇，出版著作8部。     1999年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/37437445.html,倪维斗
能源与矿业工程学部,1901,    梁维燕，1929年10月2日生于北京，男，山西襄陵（今襄汾）人，汉族，电站设备专家，中共党员。1951年毕业于天津北洋（今天津）大学电机工程系，分配到哈尔滨电机厂制造技术科，曾任科长、总工艺师、总工程师、副厂长，后调任哈电集团总工程师。2015年5月办理退休手续。     1964年时任厂总工艺师，全厂整顿企业，重编工艺文件，提高产品质量，先后生产吉林云峰水电厂100MW水电机组10台，得用户好评，获国家优质产品银质奖章。     1971年，长江葛洲坝水电厂上马，哈电获125MW机组研制项目，运行效果良好，机组获国家优质产品金质奖章，葛洲坝工程获电站建设优秀奖。1994年，国务院通过建设长江三峡的决议，先后参加1984重新论证，左岸电站引进8台、右岸4台、地下2台三峡机组制造。1999-2009年，受聘国务院三峡办为三峡工程质量检查专家组成员。     1995年，当选中国工程院院士。 ,http://www.cae.cn/cae/html/main/colys/03669105.html,梁维燕
能源与矿业工程学部,1995,    李庆忠（1930.10.10- ）石油地球物理勘探专家。江苏省昆山人。1952年毕业于清华大学物理系。中国石油天然气集团公司地球物理勘探局高级工程师。他系统地阐明了地震波的波动理论，1972年与国外同时提出了“积分法绕射波叠加”成像技术。1975年采用该技术进行数字处理，使商河西油田迅速查明地下构造形态，两年内探明石油储量5400万吨并顺利投入开发。1966年首次提出三维地震勘探方法及原理，并在东辛油田上绘制出三维归位构造图，取得了良好地质效果。1974年又在辛立村地区组织了世界上第一片束状三维地震勘探，导致了辛立村油田的发现。1974年首创两步法三维偏移，论文发表比国外早五年。1993年发表了专著《走向精确勘探的道路》，全面评述了高分辨率地震勘探的理论及发展方向。1985年作为主要参加者完成的“渤海湾盆地复式油气聚集带勘探理论及实践”，获国家科技进步奖特等奖。     1995年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/18581067.html,李庆忠
能源与矿业工程学部,2003,    雷清泉，1938年07月23日出生于四川，男，汉族，四川省岳池县人，绝缘技术专家。中共党员。1962年毕业于西安交通大学，1981年公派留学西德汉诺威Hannover大学，1993年被聘为日本大阪大学客座研究员。曾任中国电工技术学会工程电介质专业委员会主任委员，与西安交大电力设备电气绝缘国家重点实验室学术委员会主任，现任电子科大电子薄膜与集成器件国家重点实验室学术委员会主任等职务。     长期从事工程电介质基础理论及其应用研究，特别是纳米电介质及其复合物的结构运动及性能研究。1998年，高聚物的热激电流与导电性获国家机械工业局科技进步一等奖；2001年，新型半导电聚省醌高分子粉末材料的制备及温度压力双参数传感器的应用获得国家技术发明二等奖一项；2002年，高聚物的热激极化松弛与载流子输运特性获黑龙江省自然科学二等奖一项；2009年，申请并主持了第354次“纳米电介质的结构及运动的时空多层次性及其宏观性能”的香山科学会议，并做了“纳米电介质的结构与运动时空多层次性及其思考”的大会主旨报告；2010年，无机纳米/高聚物复合物的制备及其介电性研究获黑龙江省自然科学一等奖一项；2017年，在国际著名刊物Nano Energy上发表了题目为“An electrical super-insulator prototype of 1D gas-solid Al2O3 nanocell”的文章，首次提出了一维纳元胞的概念，使纳米电介质击穿理论取得了革命性进展。     2003年当选为中国工程院院士。 ,http://www.cae.cn/cae/html/main/colys/37732716.html,雷清泉
能源与矿业工程学部,1901,    康玉柱（1936.5.5- ）石油地质专家。出生于辽宁省北宁市。1960年毕业于长春地质学院。曾任地矿部塔北油气联合勘探指挥部指挥兼专家组组长和国家储委油气专委委员。现任中国石化西部新区勘探指挥部专家组副组长。     1984年，以地质力学理论为指导，在塔里木盆地主持实现了我国古生代海相油气田首次重大突破，成为我国油气勘探史上的重要里程碑，拉开了塔里木盆地找油大会战的序幕；“八五”和“九五”期间主持国家重点科技攻克关项目和地矿部5个科研项目，全面系统研究评价了塔里木等盆地油气资源、油气成藏特征；1992年首次建立了我国古生代海相成油理论、丰富和发展了地质力学找油理论及初步形成了中国西北地区叠加盆地成油特征等；在塔里木盆地主持发现10个油气田和我国第一个古生代的塔河大油田；主编西北石油局油气勘探规划、设计20多份，科研报告20份，独编和主编科学技术专著10部、主笔科学技术专著4部，公开发表科学论文80份；曾获地矿部个人特等奖、记一等功，获地矿部集体特等奖2次和新疆自治区有突出贡献奖，获地矿部一等奖；1993年获李四光地质科学奖。　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　     2005 年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/43195393.html,康玉柱
能源与矿业工程学部,1901,    金庆焕（1934.10.25- ）海洋地质、油气地质专家。浙江省临海市人.1963年毕业于原苏联莫斯科大学获副博士学位。广州海洋地质调查局教授级高级工程师。主持或参与主持“北部湾地质构造和油气远景评价”、“南海北部海洋地质综合初查”、“珠江口盆地地质构造特征和油气远景评价”、“台湾海峡及围区中新生代地质构造特征油气地质”、“南沙海域万安盆地油气远景评价”等一批重要地勘和科技报告。为油气远景评价和突破作出贡献，取得明显的经济效益。主持或参与主持完成“南海地质与油气资源”、“南海北部大陆架第三系”、“南海北部大陆架第三纪古生物图册”和“太平洋中部多金属结核及其形成环境”等专著编写，为南海地质和大洋矿产资源研究作为贡献，取得明显的社会效益。获国家科技进步奖一等奖、二等奖各一次，李四光地质奖一次，地矿部、国土资源部、中科院科技成果一等奖各一次。     1997年当选中国工程院院士。,http://www.cae.cn/cae/html/main/colys/34511665.html,金庆焕
能源与矿业工程学部,1995,    胡思得（1936.3.31- ）核武器工程专家。浙江省宁波市人。1958年毕业于上海复旦大学。中国工程物理研究院研究员。一直从事并先后参加或主持领导了多项核武器理论研究设计工作。在突破原子弹阶段，氢弹的研究设计和发展以及核试验的近区物理测试中做了大量组织领导工作，创造性地解决了一系列关键技术问题，为我国核武器的研究设计和发展作出了重要贡献。作为主要完成者之一，获国家科技进步奖特等奖1项，国家科技进步奖一等奖3项，二等奖1项。     1995年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/96408899.html,胡思得
能源与矿业工程学部,1997,    胡见义（1934.3.25- ）石油天然气地质与勘探专家。北京市生人。1959毕业于原苏联莫斯科石油学院获硕士学位。中国石油天然气总公司石油勘探开发科学研究院原副院长、总地质师、高级工程师。研究总结和建立中国陆相石油地质和成藏理论。发现许多大型油气田；研究与总结了我国油气藏类型系列；探索与研究海相环境天然气田的形成，为发现我国鄂尔多斯盆地大气田和国外气田作出了贡献；主持与研究完成了我国第一部《中国油气资源评价研究总报告》。所完成成果获全国科学大会个人突出贡献奖、国家科技进步奖特等奖和一等奖、部级科技进步奖一等奖和重大科技成果奖多次。并获中国科技基金会“孙越崎能源大奖”、“李四光地质科学奖”和“光华工程科技奖”。     从事海外油气科研和研究生教学，为博士生导师，已有近50名研究生毕业或出站。著作有“中国陆相石油地质理论基础”、“石油地质学前缘”、“非构造油气藏”等10余部。论文有100多篇。     1997年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/03414325.html,胡见义
能源与矿业工程学部,1997,    洪伯潜（1931.12.30- ）矿井建设特殊凿井工程专家。福建省厦门市人。1956年毕业于浙江大学。中国煤炭科工集团首席科学家，天地科技建井研究院教授级高级工程师、博士生导师。长期在科研第一线从事矿井建设研究工作，主持完成国家及部课题30多项。负责并完成国家“六五”、“七五”科技攻关项目“深井钻井法凿井技术的研究”，使钻井法成为我国首先通过440米表土不稳定地层的大直径井筒特殊施工方法，综合技术达到国际先进水平。获国家科技进步一等奖。2002年承担（技术负责）国家“十五” 科技攻关项目研究，提出了“力矩平衡法”控制深井筒泥浆中悬浮下沉井壁的结构竖向稳定，完成了一批近600m深表土不稳定地层大直径井筒钻井法凿井技术的研究和应用。获2006年国家科技进步二等奖。     1997年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/87356998.html,洪伯潜
能源与矿业工程学部,1901,    韩英铎（1938.5.1- ）1962年和1966年分别于清华大学电机系本科和研究生毕业，1986年获西德埃尔兰根－纽伦堡大学工程科学博士学位。曾任清华大学电机工程与应用电子技术系主任。现任清华大学教授，清华大学电力电子工程研究中心主任。     长期从事电力系统及其自动化领域的教学与科研工作，在交流远距输电和互联电力系统的安全稳定分析、控制与优化规划领域作出了多项重要贡献。发表论文280余篇，合著2部，指导博士、硕士研究生80余名。曾获国家级科技进步奖及发明奖四项，国家级教学成果特等奖1项。     近20年主要致力于柔性交流输电系统技术、电能质量控制技术及广域动态安全监测（WAMS）与控制等技术研究，现今均成为发展智能电网的关键技术。团队在国内率先开展了基于可关断器件的高电压大容量新型静止无功补偿器（STATCOM）和电能质量控制研究并研制成功多种行业标志性工业装置。“±20Mvar新型静止无功发生装置研制”成果被评选为2000年全国高校十大科技成就之一并获2002年国家科技进步二等奖；2006年及2011年又与产业部门合作研制成功±50Mvar和迄今世界单台容量最大的±200Mvar新型静止无功发生装置。与四方公司合作研发的广域动态安全监测系统（WAMS）已为国内电网广泛采用；与中国南方电网公司合作研究成功世界首例基于广域信息闭环控制的电力系统多直流自适应协调阻尼控制技术并工程实施，获2008年度中国电力科学技术一等奖。     1995年当选中国工程院院士。,http://www.cae.cn/cae/html/main/colys/78905241.html,韩英铎
能源与矿业工程学部,2001,    韩大匡（1932.11.26- ）油田开发工程专家。出生于上海市，原籍浙江省杭州市。1952年毕业于清华大学。曾任中国石油勘探开发研究院副院长、总工程师、石油部科技委员会油田开发组长等。现任中国石油勘探开发研究院教授级高级工程师、博士研究生导师。五十余年来一直从事油气田开发工程方面的研究工作，包括油藏工程的综合性和战略性研究，以及油藏数值模拟技术和提高石油采收率技术等研究。主要获奖成果为“油藏数值模拟技术”获国家科技进步二等奖，其子课题“油藏模拟新技术”获中国石油天然气总公司（部级）一等奖，“非均质亲油砂岩油层内油水运动规律的数值模拟研究”获石油部一等奖，“中国注水开发油田提高原油采收率潜力评价及发展战略研究”获中国石油天然气总公司一等奖，“油井防蜡、清蜡新工艺”获全国科学大会奖。已出版《油藏数值模拟基础》、《多层砂岩油藏开发模式》等著作五部，译著一部，在国内外发表论文、报告40余篇。培养硕士、博士、博士后32名。1991年获首批政府特殊津贴，并被中国石油天然气总公司授予石油工业有突出贡献科技专家称号，1996年获中国科学技术发展基金会孙越崎科技教育基金能源大奖。     2001年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/90314064.html,韩大匡
能源与矿业工程学部,1995,    顾心怿（1937.1.23- ）石油矿业机械专家。上海人。1956年毕业于北京中央燃料工业部干部学校。中国石化集团胜利油田资深首席高级专家。长期工作在工程技术、研究设计第一线。创造性的贡献：发明了能进入到极浅海、潮间带去钻探石油的步行坐底式钻井平台，发明了适合开采深部油层和稠油的链条抽油机；发明了因能蓄存能量而节能显著的蓄能石油修井机；研制出我国第一艘坐底式石油钻井船；早年还曾创制出为胜利油田的发现井取出油砂岩心的大直径取心工具。曾获国家发明二等奖三项；国家科技进步三等奖一项；中国专利金奖两次及1992年度全国十大科技成就奖。以上奖励中均为首位发明人。1999年获何梁何利技术科学奖。2005年获山东省科学技术最高奖。是全国劳动模范和“五一”劳动奖章获得者。     1995年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/56694027.html,顾心怿
能源与矿业工程学部,2001,    傅依备（1929.4.4- ）核化学与化工专家。湖南省岳阳县人。1960年在原苏联列宁格勒化工学院研究生毕业并获副博士学位。回国后在清华大学任讲师，1963年调九院。曾任该院二所所长和院科技委副主任。现任中国工程物理研究院（原九院）研究员，院专家委员会委员，博士生导师，四川大学原子分子工程所所长。负责九院核试验放化测试任务，突破了许多关键技术，满足了我国发展国防核技术的需要。发明了指示剂诊断聚变和裂变中子能谱和中子总数的方法。主持建立了钢丝绳快速取地下气体样品的方法，为现场速报试验结果做出了贡献。负责组建了激光聚变微靶实验室，研制了一系列惯性约束聚变实验用微型氘氚靶。在同位素化学、辐射化学和辐射材料改性研究等领域进行了开拓性的研究。提出了库存铀钚金属和高分子材料的相容性问题，开创了上述材料在弱辐射场作用下贮存可靠性相关的材料化学研究，并取得了一系列重要结果，对评估库存的安全可靠性具有重要意义。先后培养研究生20余人，在国内外重要刊物上发表论文200余篇，获得国家级发明、科技进步等奖4项，部委级科技进步奖14项，院预研基金科技成果奖12项，2003年获何梁何利科技奖。。先后评为院、部、省劳动模范，1986年获得国家级有突出贡献中青年专家称号，1989年国务院授予全国先进工作者。     2001年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/90327041.html,傅依备
能源与矿业工程学部,1995,"    古德生（1937.10.13- ）采矿工程专家，广东省梅县人，1960年毕业于中南矿冶学院（现中南大学）,任中南大学教授。他开创了我国振动出矿技术和地下金属矿连续采矿技术新领域；发明颠振型振动出矿机，开发出系列装运、筛洗工艺的新型振动设备；创造了与自主研发的振动连续作业机组配套的无间柱连续采矿法；针对松软破碎矿体开采条件，发明了“开采环境再造深孔诱导崩矿嗣后充填采矿法”；首创具有我国特色的“区域矿山”建矿新模式，为我国广大中小矿群（约占80%）实现集约化、规模化开采走出了一条新型工业化道路。     先后完成科研项目30余项，其中《地下金属矿连续开采工艺技术与装备研究》获国家科技进步一等奖；《硬岩无间柱连续开采技术研究》等3个项目，获国家科技进步二等奖；《颠振型振动出矿机》获国家发明三等奖。此外，还获省部级科技进步一等奖8项，二等奖10项。     先后获何梁何利基金“科学与技术进步奖”、中国工程院“光华工程科技奖”和“叶剑英”奖等荣誉。累计培养硕士生15人，博士生53人。     1995年当选为中国工程院院士。",http://www.cae.cn/cae/html/main/colys/40589851.html,古德生
能源与矿业工程学部,1994,    范维唐（1935.7.18- ）矿山压力及开采机械化专家。原籍湖北省鄂城县，出生于北京市。1956年毕业于北京钢铁学院，1963年毕业于原苏联莫斯科矿业学院获技术科学副博士学位。曾任煤炭科学研究总院总工程师、院长，煤炭工业部总工程师、副部长等职。现任中国煤炭工业协会会长，中国能源研究会理事长，世界采矿大会组委会副主席。2002年当选为瑞典皇家工程科学院外籍院士。主要从事研究及主持综合机械化技术攻关，做出了重大贡献，建立了采煤机械化现代化的试验室，大量科研成果广泛应用于生产，形成了符合国情，适用于不同生产地质条件的综采工艺、经济型综采及高档普采成套技术装备，取得了巨大的经济效益。近年来，在能源、煤炭和公共安全方面，主持完成了多项战略性研究课题。     1994年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/15579138.html,范维唐
能源与矿业工程学部,1994,    常印佛（1931.7.6- ）矿床地质学家。江苏省泰兴人。1952年毕业于清华大学。安徽地质矿产局高级工程师。对目前世界上不同成矿环境中的几个主要铜矿类型有深入了解和研究。在区域成矿学领域：发现了铜陵近东西向隐蔽基底断裂带，提出了一个有关陆内成矿带的构造背景、地质环境、成矿特征和富集规律的系统的理论认识，丰富了陆内成矿理论，指导了找矿预测。在矿床学领域：提出的“层控（式）矽卡岩型”矿床的建议和分类，以及所建立的相应成矿模式，发展了矽卡岩成矿理论，指导了找寻矽卡岩型铜矿的找矿实践。在找矿勘探学领域：将我国固体矿产普查划分为三个历史演变阶段，提出了第二轮普查、深部探测和立体填图的建议，并获一批成果。在找矿实践中，为铜陵有色冶炼基地的发展提供了矿产资源。1991年当选为中国科学院院士。     1994年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/28438086.html,常印佛
能源与矿业工程学部,1901,    陈毓川，男，1934年12月出生于浙江省平湖市乍浦镇，原籍宁波。1952年就读于南京大学地理系，1959年毕业于前苏联顿湼茨理工大学地质勘查系。长期在中国地质科学院、原地质矿产部和国土资源部从事矿床地质，地球化学、区域成矿规律、成矿预测研究及矿产勘查工作。历任研究组长、队长、研究室主任、矿床研究所所长、中国地质科学院院长、原地矿部总工程师、地调局局长、大洋协会副理事长、中国工程院能源与矿业工程学部主任、中国地质学会常务副理事长、矿床地质专业委员会主任、国际矿床成因协会副主席、九届全国政协委员、中共十三大、十四大代表。先后系统、深入研究广西大厂超大型锡多金属矿床、矿带、宁芜、庐枞、阿尔泰、南岺成矿带及全国区域成矿规律及找矿方向，与研究团队提出宁芜玢岩铁矿成矿模式，开拓区域矿床成矿模式研究领域；系统总结南岺花岗岩有色、稀有矿床及全国陆相火山铁矿成矿规律；与程裕淇为首团队研究提出矿床的成矿系列概念，发展区域成矿理论，广泛应用于指导找矿。1983至1998年负责地矿部门的固体矿产勘查工作，“七五”期间负责全国金矿找矿工作。2000至2016年开展中国工程院矿产资源领域咨询研究工作。2006至今先后承担全国资源潜力评价及全国矿产地质志研编工作。出版专著14部，发表论文90余篇。获得国家科技进步特等奖一项、二等奖五项、三等奖一项、国家自然科学奖三等奖一项、国家图书奖二项。1986年被人事部授予突出贡献的中青年科学技术专家称号、1997年被授予李四光地质科学研究者奖、2004年获光华工程科技奖、2009年获得科技部授予的全国野外科技工作者突出贡献者称号、2014年获国际矿床成因协会终身荣誉会员称号。     1997年当选中国工程院院士。 ,http://www.cae.cn/cae/html/main/colys/12376838.html,陈毓川
能源与矿业工程学部,1995,    岑可法（1935.1.15- ）工程热物理专家。广东省南海人。1956年毕业于华中理工大学。1962年毕业于原苏联莫斯科包曼高等工业大学获副博士学位。浙江大学教授。主要在化石燃料的能源高效清洁利用、煤分级利用多联产、低品位能源的资源化能源化利用、制氢技术、能源利用过程中多种污染物协同脱除技术、工程气固多相反应流计算与激光诊断技术等领域均有开拓性成就。并提出独特的“导师群体”人才培养新模式，其所在学术团队联合培养全国优秀博士学位论文获得者6名，提名3名，获得国家级科技成果奖13项、国家级教学成果奖3项、中国研究生教育成果一等奖1项。     1995年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/00278713.html,岑可法
能源与矿业工程学部,1901,    安继刚（1938.1.18- ）核技术及应用专家。生于上海市，原籍天津市武清区。1959年毕业于清华大学工程物理系实验核物理专业。现任清华大学核能与新能源技术研究院核技术研究所研究员、博士生导师、所长。曾任中国核学会同位素分会及核电子学与核探测器分会副主任委员。     开创国内充气电离室领域，为反应堆及军/民用辐射仪表发展做贡献。在费米所研究自熄流光室，获重要成果。“八五”主持总体技术，发明气体阵列探测装置，研制成功中国首套加速器集装箱检测系统。“九五”发明钴-60集装箱检测系统，达到同领域国际前沿，装备海关、港口，并外销。“十五”发明集装箱CT检测系统，为公共安全提供更有效检测手段。近年又结合国家需求指导开展核技术应用前沿的探索研究。     获国家技术发明二等奖、北京市及国家教委科技进步一等奖及中国专利金奖等，出版著作3部，撰写发表论文70余篇，有获权中国发明和国际专利20余项。     讲授“电离辐射探测学”数十载，编著教材近百万字，培养博士生20余名，硕士生10余名。     2005 年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/37555510.html,安继刚
能源与矿业工程学部,2009,    周守为，1950年11月11日出生于四川蓬溪，男，汉族，四川省蓬溪县人，海洋油气开发工程专家。中共党员。1982年毕业于西南石油大学。曾任中国海洋石油集团有限公司副总经理。现任中国科学技术协会副主席，中国海洋学会副理事长，油气藏地质及开发工程国家重点实验室主任。     长期从事海洋油气开发技术装备的研究工作。主导超深水钻井平台981的3000米隔水导管安全控制技术的研发，他研发具有自主知识产权的本质安全型水下防喷器，可避免类似墨西哥湾井喷事故的发生等，该项目获2014年国家科技进步特等奖；研发海上稠油少井高产开发技术体系和丛式井网整体加密提高采收率技术，使渤海油田成为全世界最大的海上稠油油田，其成果分别获得2007年和2012年国家科技进步二等奖；创新海上优快钻完井技术，有效降低开发成本，使钻完井效率提高3倍左右，该成果获1999年国家科技进步二等奖。发展FPSO技术，使我国FPSO设计建造总体技术达到国际先进水平，形成我国又一高新技术产业，该成果获2005年国家科技进步二等奖。研发4万吨级开阔海域大型模块浮托安装技术体系，实现设计、建设、安装、调试一体化，使海上油田工程建设工期缩短四分之一左右，该项目获2013年国家科技进步二等奖。     2009年当选为中国工程院院士。     ======,http://www.cae.cn/cae/html/main/colys/78273740.html,周守为
能源与矿业工程学部,1901,    曾恒一（1939.9.22- ）海洋石油工程专家。1939年生于重庆。1961年毕业于上海交通大学。现任中国海洋石油总公司副总工程师、国家能源深水油气工程技术研发中心主任、国家能源专家咨询委员会委员。     他是海洋工程技术领域开拓者之一，1989年被授予“中国工程设计大师”称号。四十多年来为我国海洋油气开发工程、重大工程装备设计及深水技术的突破做出了贡献。主持设计我国第一艘新型单点系泊浮式生产储油船（FPSO）获国家科技进步一等奖，并评为造船工业百年史上十大名船之一，他提出的“海上浮冰撞击FPSO规律”、“大型浮体浅水效应概念”，在世界上首次将FPSO用于有严重冰区海域与世界水深最浅海域。他主持了我国第一艘3000米水深半潜式钻井平台“海洋石油981”的前期研究与概念设计。他积极推进海洋石油深水发展战略，组建了海洋石油深水工程重点实验室，为深水油气田开发、初步形成1500米水深工程技术能力发挥了重要作用。     1997年当选为工程院院士。,http://www.cae.cn/cae/html/main/colys/56511153.html,曾恒一
能源与矿业工程学部,2009,    岳光溪（1945.10.30- ）洁净煤技术专家。北京市人。1970年毕业于清华大学动力农机系。1985年后从事洁净煤技术研究。现任清华大学研究员。自八五到十一五连续主持国家“循环流化床燃烧”的攻关项目，是我国该领域的领军人物。期间发展了我国独立的循环流化床理论和设计体系并用于实践，开发了系列容量国产循环床锅炉，且大规模产业化，为我国燃煤节能环保做出了杰出贡献。还实现了我国循环床设计技术第一次出口。近年又进入煤气化领域，开发出分级给氧高压煤气化专利技术，并成功实现工业示范和产业化。     发表论文300余篇，合作著作3部。成果获部委级科技进步一等奖3次，国家科技进步二等奖1次和第七届光华工程奖。     2009年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/56833291.html,岳光溪
能源与矿业工程学部,2013,    赵文智，1958年8月19日生，男，汉族，河北省昌黎县人。石油地质与油气勘探专家，中共党员。1982年元月毕业于西北大学地质系石油与天然气地质专业，获理学学士。1984、2003年分别获中国石油勘探开发研究院石油地质与勘探工学硕士和矿产普查与勘探工学博士学位。2002年清华大学MPA研修班结业；曾担任中国石油天然气集团公司勘探专家委员会副主任（兼办公室主任）、中国石油勘探与生产分公司党委书记、副总经理；现任中国石油勘探开发研究院院长、党委书记；兼任IGCP中国委员会委员，中国石油学会石油地质专业委员会主任、中国地质学会石油地质专业委员会副主任。教授级高级工程师、博士生导师。     长期从事我国陆上主要含油气盆地油气成藏理论技术研究与勘探实践。先后协助前辈具体参与和作为负责人具体主持科学探索井与风险勘探工程长达20余年；2001-2011担任两届国家“973”天然气项目首席科学家；“十一五”以来一直担任国家油气重大专项05004项目负责人。完成十余项国家级和部级重大科技工程项目。研究提出的富油气凹陷“满凹含油”论、有机质“接力成气”、岩性油气藏大面积成藏和中低丰度天然气大型化成藏理论以及叠合含油气盆地“多勘探黄金带”等新认识，推动在多个前人尚少涉足勘探的新领域实现突破，发现多个大型油气田，引领了我国陆上油气勘探重点领域的转变，推动油气发现储量较大幅度增长。研究成果获国家科技进步一等奖1项、二等奖3项；省（部）级科技进步一等奖8项、二等奖6项；获中国石油（部级）油气重大发现奖、技术创新奖等。并获李四光地质科学奖、孙越崎能源大奖、何梁何利科技创新奖和中国石油杰出科技工作者奖等多项荣誉奖励。出版学术专著8部，发表第一、二作者科技论文200余篇。     2013年当选为中国工程院院士。 ,http://www.cae.cn/cae/html/main/colys/42404807.html,赵文智
能源与矿业工程学部,2011,    张玉卓，1962年1月5日出生于山东，男，汉族，山东寿光人，洁净煤技术专家。中共党员。1989年毕业于北京科技大学，获工学博士学位。1992年至1996年，先后在英国南安普顿大学和美国南伊利诺伊大学从事研究工作。现任中共天津市委常委、滨海新区区委书记。曾任神华集团有限责任公司董事长、党组书记、神华集团有限责任公司总经理、中国神华煤制油化工公司董事长和中国煤炭科学研究总院院长;国家能源专家委员会成员、中国煤炭学会副理事长、中国能源研究会副理事长和国家能源署（IEA）煤炭咨询委员会（CIAB）执委。     长期从事能源领域的研究与产业化工作，在新型煤化工等领域取得多项创新成果。主持建成全球首套年产108万吨油品的煤直接液化装置并实现安全稳定长周期运行，使我国成为唯一掌握百万吨级煤直接液化技术的国家；应用我国自主知识产权技术，主持率先建成60万吨/年煤基烯烃工程并实现商业化运行，奠定了我国煤基烯烃产业的国际领先地位。获国家科技进步一等奖1项、二等奖1项、三等奖1项、省部级奖项5项，发表论文30余篇，出版专著3部，获2012年第十四届中国专利金奖。     2011年当选为中国工程院院士。 ,http://www.cae.cn/cae/html/main/colys/90239690.html,张玉卓
能源与矿业工程学部,2003,    张铁岗（1946.9.24- ）安全技术及工程专家，教授级高工。出生于河南省许昌县，原籍河南省许昌县人。1966年毕业于焦作矿业学院（现河南理工大学），1990年进修于北京煤炭干部管理学院，曾任平煤集团公司副总工程师、总工程师。     长期在一线致力于煤矿工程、科研与安全技术工作。为攻克瓦斯，担任国家“九五”重点科技攻关项目《矿井瓦斯综合治理示范配套技术研究》课题组组长。获国家科技进步二等奖，省科技进步一等奖。其中瓦斯防突、分级、隔抑爆等技术达到国际领先水平，使我国防治瓦斯整体水平向前迈一大步，社会经济效益显著。所著《矿井瓦斯综合治理技术》、《复杂、难采煤层的开采》、《煤矿安全工程设计》等书，已被生产、教学、设计、科研等部门广泛采用。主持改造老矿两座，设计延深及新建大矿六座，创建了国家级企业技术中心并任主任，为平煤成为全国产量效益特大型企业作出贡献。有十多项成果获国家、省、部级奖，曾先后被评为全国首届优秀科技工作者，全国科技创新“十佳”人才。并荣获孙越崎能源大奖。2002年被国务院聘为国家安全生产专家组矿业组副专家。2005年被评为全国劳动模范，2006年当选为全国政协委员。     2003年当选为中国工程院院士。,http://www.cae.cn/cae/html/main/colys/21117210.html,张铁岗
能源与矿业工程学部,2005,"    袁士义，1956年10月21日出生于山东省曹县，男，原籍江苏省丰县，油气田开发工程专家，中共党员。1986年毕业于法国巴黎居里大学/法国石油研究院，获博士学位。曾任中国石油勘探开发研究院总工程师/副院长、中国石油天然气集团公司科技管理部总经理，现为中国石油咨询中心专家、提高石油采收率国家重点实验室学术委员会主任。     多年从事油气田开发科研工作，主要包括不同类型复杂油气田开发/调整技术研究及应用、三次采油提高采收率研究、油气田开发规划研究等，研究成果在多个油田获成功应用。作为国家973项目首席科学家先后主持完成《化学驱和微生物驱提高石油采收率的基础研究》和《二氧化碳减排、储存和资源化利用的基础研究》，取得了重要的创新性成果，使我国油田提高采收率理论与技术水平处于国际前列。获国家科技进步一等奖1项、二等奖3项、部级一等奖5项。国内外发表论文30余篇，出版《凝析气藏高效开发理论与实践》、《裂缝性油田开发技术》著作2部，译著1部，重要研究报告20余部。培养硕士、博士、博士后30余名。获国家""留学回国人员成就奖""、""孙越琦能源大奖""，被评为首批中石油集团公司油气田开发高级技术专家，对我国油气田开发技术的创新发展和人才培养做出了突出贡献。     2005年当选为中国工程院院士。 ",http://www.cae.cn/cae/html/main/colys/37824245.html,袁士义
